id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-CS085EF890A	ACVR_1B2B receptor_INHBB	complex:ACVR_1B2B receptor	simple:P09529		ENSG00000163083	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS007ADC2D1	ACVR_1C2A receptor_INHBB	complex:ACVR_1C2A receptor	simple:P09529		ENSG00000163083	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		ENSG00000125845	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC056BF6CBB	TNC_a9b1 complex	simple:P24821	complex:a9b1 complex	ENSG00000041982		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0E5078EDE	BMR1A_AVR2B_GDF7	complex:BMR1A_AVR2B	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS055E15573	BMR1B_AVR2B_GDF7	complex:BMR1B_AVR2B	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0D9B5AB86	IL36 receptor_IL36G	complex:IL36 receptor	simple:Q9NZH8		ENSG00000136688	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0F6472748	IL36 receptor_IL36A	complex:IL36 receptor	simple:Q9UHA7		ENSG00000136694	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0FB8775FC	IL5 receptor_IL5	complex:IL5 receptor	simple:P05113		ENSG00000113525	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS063AE1C91	IL6 receptor_IL6	complex:IL6 receptor	simple:P05231		ENSG00000136244	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0E661878B	LIFR_OSM	complex:LIFR	simple:P13725		ENSG00000099985	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS06D50EBF8	OSMR_OSM	complex:OSMR	simple:P13725		ENSG00000099985	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS07B61574B	LIFR_LIF	complex:LIFR	simple:P15018		ENSG00000128342	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS07557A266	MIS receptor 1_AMH	complex:MIS receptor 1	simple:P03971		ENSG00000104899	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0F670E8BC	MIS receptor 2_AMH	complex:MIS receptor 2	simple:P03971		ENSG00000104899	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0D4BB4458	MIS receptor 3_AMH	complex:MIS receptor 3	simple:P03971		ENSG00000104899	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC001669E22	GDF11_TGFR_AVR2A	simple:O95390	complex:TGFR_AVR2A	ENSG00000135414		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC023986FB9	MSTN_TGFR_AVR2A	simple:O14793	complex:TGFR_AVR2A	ENSG00000138379		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC017215F7F	GDF11_TGFR_AVR2B	simple:O95390	complex:TGFR_AVR2B	ENSG00000135414		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC08968AFE6	MSTN_TGFR_AVR2B	simple:O14793	complex:TGFR_AVR2B	ENSG00000138379		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0FDB4B6D9	GDF9_TGFR_BMPR2	simple:O60383	complex:TGFR_BMPR2	ENSG00000164404		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0BD56F4CB	PSPN_RET receptor 4	simple:O60542	complex:RET receptor 4	ENSG00000125650		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC00ACA947E	GDNF_RET receptor 1	simple:P39905	complex:RET receptor 1	ENSG00000168621		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0EB9D030F	ARTN_RET receptor 1	simple:Q5T4W7	complex:RET receptor 1	ENSG00000117407		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC090068F7B	TSLP_TSLPR	simple:Q969D9	complex:TSLPR	ENSG00000145777		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0C59AF029	IL33 receptor_IL33	complex:IL33 receptor	simple:O95760		ENSG00000137033	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0BDA0D08C	BMR1B_AVR2A_GDF7	complex:BMR1B_AVR2A	simple:Q7Z4P5		ENSG00000143869	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0558AB6A5	IL17 receptor AC_IL17F	complex:IL17 receptor AC	simple:Q96PD4		ENSG00000112116	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0EE8AEA34	IL13 receptor_IL13	complex:IL13 receptor	simple:P35225		ENSG00000169194	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0A8F7D89F	BMPR1B_BMPR2_BMP15	complex:BMPR1B_BMPR2	simple:O95972		ENSG00000130385	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS09F35DDEB	ACVR_1B2A receptor_MSTN	complex:ACVR_1B2A receptor	simple:O14793		ENSG00000138379	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0AED3F8E8	ACVR_1B2B receptor_MSTN	complex:ACVR_1B2B receptor	simple:O14793		ENSG00000138379	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS04F78ACD6	ACVR_1B2A receptor_GDF11	complex:ACVR_1B2A receptor	simple:O95390		ENSG00000135414	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0384572FE	ACVR_1B2B receptor_GDF11	complex:ACVR_1B2B receptor	simple:O95390		ENSG00000135414	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0C8F1E01F	ACVR_1B2A receptor_BMP3	complex:ACVR_1B2A receptor	simple:P12645		ENSG00000152785	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS06C0EEFCB	ACVR_1B2B receptor_GDF10	complex:ACVR_1B2B receptor	simple:P55107		ENSG00000266524	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS073D36B1D	FLT1 complex_PGF	complex:FLT1 complex	simple:P49763		ENSG00000119630	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0AA769F5B	PlexinA3_complex1_SEMA3A	complex:PlexinA3_complex1	simple:Q14563		ENSG00000075213	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0C9EE65C2	FcRn complex_ALB	complex:FcRn complex	simple:P02768		ENSG00000163631	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0D089F0A9	IFNK_Type I IFNR	simple:Q9P0W0	complex:Type I IFNR	ENSG00000147896		True	False	True	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS06072FF4E	IL1 receptor_IL1A	complex:IL1 receptor	simple:P01583		ENSG00000115008	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0AC5142FA	IL1 receptor inhibitor_IL1A	complex:IL1 receptor inhibitor	simple:P01583		ENSG00000115008	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS05426BFFA	IL1 receptor_IL1B	complex:IL1 receptor	simple:P01584		ENSG00000125538	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS008C9D6E5	IL1 receptor inhibitor_IL1B	complex:IL1 receptor inhibitor	simple:P01584		ENSG00000125538	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS0DEBE7B69	IL1 receptor_IL1RN	complex:IL1 receptor	simple:P18510		ENSG00000136689	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS085E95BC1	IL1 receptor inhibitor_IL1RN	complex:IL1 receptor inhibitor	simple:P18510		ENSG00000136689	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS04CBDE052	IL10 receptor_IL10	complex:IL10 receptor	simple:P22301		ENSG00000136634	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS00BF6CD40	IL13 receptor_IL4	complex:IL13 receptor	simple:P05112		ENSG00000113520	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-CS045D41398	IL17 receptor AB_IL25	complex:IL17 receptor AB	simple:Q9H293		ENSG00000166090	True	True	False	curated	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC060984F83	COL14A1_a11b1 complex	simple:Q05707	complex:a11b1 complex	ENSG00000187955		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC007890A1C	CDH1_aEb7 complex	simple:P12830	complex:aEb7 complex	ENSG00000039068		False	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC058F72F90	FBN1_a5b1 complex	simple:P35555	complex:a5b1 complex	ENSG00000166147		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC01EA4FF6B	COL1A1_a2b1 complex	simple:P02452	complex:a2b1 complex	ENSG00000108821		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC036D78A43	COL2A1_a2b1 complex	simple:P02458	complex:a2b1 complex	ENSG00000139219		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC054484F7B	COL3A1_a2b1 complex	simple:P02461	complex:a2b1 complex	ENSG00000168542		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC02392F4AF	COL4A1_a2b1 complex	simple:P02462	complex:a2b1 complex	ENSG00000187498		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC01FFC9392	FN1_a2b1 complex	simple:P02751	complex:a2b1 complex	ENSG00000115414		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0CA7B34A5	COL5A2_a2b1 complex	simple:P05997	complex:a2b1 complex	ENSG00000204262		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC05CCF815E	COL1A2_a2b1 complex	simple:P08123	complex:a2b1 complex	ENSG00000164692		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SS0D3A5646A	RLN1_RXFP2	simple:P04808	simple:Q8WXD0	ENSG00000107018	ENSG00000133105	True	False	True	guidetopharmacology.org	False	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0FBFA176B	COL11A1_a2b1 complex	simple:P12107	complex:a2b1 complex	ENSG00000060718		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC08D8A859F	COL6A1_a2b1 complex	simple:P12109	complex:a2b1 complex	ENSG00000142156		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0814068D9	COL6A2_a2b1 complex	simple:P12110	complex:a2b1 complex	ENSG00000142173		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0D870AE49	COL6A3_a2b1 complex	simple:P12111	complex:a2b1 complex	ENSG00000163359		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0E4E54E13	COL11A2_a2b1 complex	simple:P13942	complex:a2b1 complex	ENSG00000230930		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC08F797F90	COL9A1_a2b1 complex	simple:P20849	complex:a2b1 complex	ENSG00000112280		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC035134F18	COL5A1_a2b1 complex	simple:P20908	complex:a2b1 complex	ENSG00000130635		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC04B354AE3	COL8A2_a2b1 complex	simple:P25067	complex:a2b1 complex	ENSG00000171812		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0FC645961	COL5A3_a2b1 complex	simple:P25940	complex:a2b1 complex	ENSG00000080573		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC058845C44	COL8A1_a2b1 complex	simple:P27658	complex:a2b1 complex	ENSG00000144810		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC09C0B5D08	COL4A5_a2b1 complex	simple:P29400	complex:a2b1 complex	ENSG00000188153		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0606C6896	COL6A5_a2b1 complex	simple:A8TX70	complex:a2b1 complex	ENSG00000172752		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC039D075C6	COL15A1_a2b1 complex	simple:P39059	complex:a2b1 complex	ENSG00000204291		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC05D87F723	COL6A6_a2b1 complex	simple:A6NMZ7	complex:a2b1 complex	ENSG00000206384		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC00BE2EEE3	COL20A1_a1b1 complex	simple:Q9P218	complex:a1b1 complex	ENSG00000101203		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0247E9ADB	COL9A2_a11b1 complex	simple:Q14055	complex:a11b1 complex	ENSG00000049089		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC069F9E62C	COL28A1_a11b1 complex	simple:Q2UY09	complex:a11b1 complex	ENSG00000215018		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC051B1E9C4	COL20A1_a11b1 complex	simple:Q9P218	complex:a11b1 complex	ENSG00000101203		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0247375A7	COL17A1_a11b1 complex	simple:Q9UMD9	complex:a11b1 complex	ENSG00000065618		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0B808E56A	COL6A6_a1b1 complex	simple:A6NMZ7	complex:a1b1 complex	ENSG00000206384		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC089D4762F	COL6A5_a1b1 complex	simple:A8TX70	complex:a1b1 complex	ENSG00000172752		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0F73E9099	COL1A1_a1b1 complex	simple:P02452	complex:a1b1 complex	ENSG00000108821		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC016235D3A	COL2A1_a1b1 complex	simple:P02458	complex:a1b1 complex	ENSG00000139219		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0BC63F8C0	COL3A1_a1b1 complex	simple:P02461	complex:a1b1 complex	ENSG00000168542		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC02AE206BE	COL6A3_a1b1 complex	simple:P12111	complex:a1b1 complex	ENSG00000163359		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0A8E69BC5	COL11A2_a1b1 complex	simple:P13942	complex:a1b1 complex	ENSG00000230930		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC05B6D413B	COL9A1_a1b1 complex	simple:P20849	complex:a1b1 complex	ENSG00000112280		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC05992FDC8	COL5A1_a1b1 complex	simple:P20908	complex:a1b1 complex	ENSG00000130635		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0DAD29856	COL5A3_a1b1 complex	simple:P25940	complex:a1b1 complex	ENSG00000080573		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0F8D27FBC	COL15A1_a1b1 complex	simple:P39059	complex:a1b1 complex	ENSG00000204291		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
CPI-SC0BD4C290F	COL14A1_a1b1 complex	simple:Q05707	complex:a1b1 complex	ENSG00000187955		True	False	False	curated	True	1.3599999999999999																																																																																																																																																																																																																																																																																																																																																																									
