gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
AVP	P01185	False	NEU2_HUMAN		CPI-SS0FCF733EA	0.0	0.0006041579	0.0	0.0	0.0	0.0024060534	0.0	0.0	0.0018434382	0.0	0.0	0.0009439449	0.0	0.0	0.0	0.0	0.022287174	0.0	0.0017057557
AVP	P01185	False	NEU2_HUMAN		CPI-SS02D4E44C7	0.0	0.0006041579	0.0	0.0	0.0	0.0024060534	0.0	0.0	0.0018434382	0.0	0.0	0.0009439449	0.0	0.0	0.0	0.0	0.022287174	0.0	0.0017057557
GHRH	P01286	False	SLIB_HUMAN		CPI-SS074050495	0.0	0.0009288993	0.0027233569	0.0188078223	0.0	0.001743624	0.0	0.0006972658	0.0003576983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS032AD1183	0.0026879774	0.0046255917	0.0048158927	0.0	0.0	0.0038221812	0.0052068509	0.0079636141	0.0034785038	0.0	0.0	0.0	0.0114944242	0.0	0.0	0.0098877693	0.0	0.0	0.0038726766
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.2694887913	0.3238869683	0.1728710095	0.0891900024	0.1304419266	1.2120726216	0.0791510593	0.7046652933	0.0310317801	0.0266075204	0.6758143222	0.0239998634	0.2623112741	0.5051178419	0.0658615018	0.2771113012	0.0651067933	0.0990130973	0.6163440702
NRG2	O14511	False	NRG2_HUMAN		CPI-SS0E063192D	0.2694887913	0.3238869683	0.1728710095	0.0891900024	0.1304419266	1.2120726216	0.0791510593	0.7046652933	0.0310317801	0.0266075204	0.6758143222	0.0239998634	0.2623112741	0.5051178419	0.0658615018	0.2771113012	0.0651067933	0.0990130973	0.6163440702
EREG	O14944	False	EREG_HUMAN		CPI-SS0FC42EC80	0.0	0.0	0.0004395507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003283632
BTC	P35070	False	BTC_HUMAN		CPI-SS0F0D7F25C	0.0025295044	0.006798826	0.0017298059	0.0	0.0142978471	0.0008577762	0.0	0.0060981926	0.0040348842	0.0232738741	0.0	0.0	0.0	0.0042795305	0.0	0.0	0.0	0.0	0.0034820289
NRG3	P56975	False	NRG3_HUMAN		CPI-SS0D5E30C6C	0.2442391542	3.8420537959	4.0015144415	3.1439143879	0.4619336144	3.7713852074	0.5507983843	3.6599551248	0.3008119886	0.3056211684	0.4533272441	0.2915751919	0.5774416839	2.6426377562	0.3024947126	2.7937584247	0.6171835737	0.5001996966	3.8359528394
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BD5C2A23	0.1675533074	1.6947767955	0.5051232364	2.4848065627	0.2234058632	1.6167028324	0.1844217032	0.6749127275	0.0736448712	0.1154871056	0.098378594	0.0672070604	1.6533906543	1.2355209307	0.1871703122	2.1991792538	0.2845528459	0.1211808135	2.685788231
EREG	O14944	False	EREG_HUMAN		CPI-SS004C23DCE	0.0	0.0	0.0004395507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003283632
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.1675533074	1.6947767955	0.5051232364	2.4848065627	0.2234058632	1.6167028324	0.1844217032	0.6749127275	0.0736448712	0.1154871056	0.098378594	0.0672070604	1.6533906543	1.2355209307	0.1871703122	2.1991792538	0.2845528459	0.1211808135	2.685788231
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.1675533074	1.6947767955	0.5051232364	2.4848065627	0.2234058632	1.6167028324	0.1844217032	0.6749127275	0.0736448712	0.1154871056	0.098378594	0.0672070604	1.6533906543	1.2355209307	0.1871703122	2.1991792538	0.2845528459	0.1211808135	2.685788231
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.1675533074	1.6947767955	0.5051232364	2.4848065627	0.2234058632	1.6167028324	0.1844217032	0.6749127275	0.0736448712	0.1154871056	0.098378594	0.0672070604	1.6533906543	1.2355209307	0.1871703122	2.1991792538	0.2845528459	0.1211808135	2.685788231
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.1675533074	1.6947767955	0.5051232364	2.4848065627	0.2234058632	1.6167028324	0.1844217032	0.6749127275	0.0736448712	0.1154871056	0.098378594	0.0672070604	1.6533906543	1.2355209307	0.1871703122	2.1991792538	0.2845528459	0.1211808135	2.685788231
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS034D3988F	0.0	0.0001278844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003043787
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0057AB387	0.006187107	0.0058432165	0.0093788409	0.0	0.0	0.0008647499	0.0	0.0035976534	0.0003701656	0.0	0.0	0.0140576071	0.0	0.0	0.0	0.0029260734	0.0	0.0	0.0110977735
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS01E3453DB	0.0117698435	0.3634913004	0.2248263763	0.0490391494	0.0375557962	0.0093442331	0.1560921081	0.1099096487	0.0135832826	0.0213046711	0.0	0.0143561879	0.0	0.0082371715	0.0154110013	0.5067936577	0.0	0.0	0.3947080746
RSPO4	Q2I0M5	False	RSPO4_HUMAN		CPI-SS0609FCF76	0.0	0.0001278844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003043787
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0E5397537	0.006187107	0.0058432165	0.0093788409	0.0	0.0	0.0008647499	0.0	0.0035976534	0.0003701656	0.0	0.0	0.0140576071	0.0	0.0	0.0	0.0029260734	0.0	0.0	0.0110977735
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS019104E2E	0.0117698435	0.3634913004	0.2248263763	0.0490391494	0.0375557962	0.0093442331	0.1560921081	0.1099096487	0.0135832826	0.0213046711	0.0	0.0143561879	0.0	0.0082371715	0.0154110013	0.5067936577	0.0	0.0	0.3947080746
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0EB5364D4	0.0486180328	0.3392483346	0.0821048335	0.3105994375	0.0406705323	0.1366309187	0.0947759224	0.0808769023	0.0209855887	0.0099369002	0.0	0.0233626033	0.0169337221	0.0282049284	0.0521452023	0.0610339138	1.4366410863	0.0	0.1504123965
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	0.0	0.0008697965	0.0005931792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009431761	0.0	0.0	0.0	0.0	0.0	0.0	0.0003543087
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.166650101	0.0141292333	0.0212392094	0.0447064478	0.0555155888	0.0188200885	0.0617941573	0.0140704108	0.0212949866	0.0324986138	0.0725931627	0.0621161131	0.0	0.0295963907	0.0250334761	0.0114151567	0.0665064993	0.1278927567	0.0215347635
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.0559681701	0.8623241854	0.8583544008	0.0477109438	0.102295898	0.027662508	0.0654028362	0.1780577009	0.069118678	0.0246135814	0.0657332038	0.0296916923	0.1810727786	0.4786417548	0.0215397459	0.1193192516	0.1573188642	0.1022436805	0.2983913199
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.18274743	0.0754752512	0.0995890263	0.023917214	0.012827888	0.0088123726	0.0236176585	0.0485668402	0.0052234247	0.0095271673	0.108165806	0.0183607707	0.1497495171	0.015036013	0.0832186094	0.0559811288	0.0160040582	0.0	0.0982576598
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	0.0421203688	0.1681241399	0.2120315094	0.0690888174	0.1013394263	0.1497281972	0.1613088008	0.1564212001	0.0136631767	0.0158303394	0.0820238017	0.0427151845	0.0856371281	0.1260980898	0.0595120331	0.096535046	0.1186392209	0.036174868	0.1522027998
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.0270288171	0.0528155539	0.0748634119	0.1091636701	0.0067036918	0.0218150007	0.030361095	0.043868079	0.0172685781	0.0141799047	0.0204863279	0.0060385432	0.0318257533	0.0180882052	0.0157059808	0.0579808416	0.0201165524	0.0	0.0589255026
EPO	P01588	False	EPO_HUMAN		CPI-SS04124F4E1	0.2921689467	0.4917925853	0.5740151953	0.4377941707	0.4260225381	0.4132310328	0.283701109	0.6146635261	0.2607318406	0.2105133374	0.3475598301	0.2625807546	0.2908542737	0.3942938371	0.263216231	0.3031316546	0.3513679116	0.1572532696	0.4481181699
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0B9E8C0DE	0.0188187313	0.2702378086	0.5601978644	0.0542814253	0.027507753	0.2373354005	0.0394710642	0.1525899018	0.0303190954	0.0167856833	0.0162564593	0.0093192476	0.161903517	0.0885904973	0.0	0.1818943047	0.0	0.0161398331	0.3085163608
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.0270288171	0.0528155539	0.0748634119	0.1091636701	0.0067036918	0.0218150007	0.030361095	0.043868079	0.0172685781	0.0141799047	0.0204863279	0.0060385432	0.0318257533	0.0180882052	0.0157059808	0.0579808416	0.0201165524	0.0	0.0589255026
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.0188187313	0.2702378086	0.5601978644	0.0542814253	0.027507753	0.2373354005	0.0394710642	0.1525899018	0.0303190954	0.0167856833	0.0162564593	0.0093192476	0.161903517	0.0885904973	0.0	0.1818943047	0.0	0.0161398331	0.3085163608
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.059185208	0.0638558264	0.0217582965	0.0	0.0	0.002742477	0.0220264658	0.0146470103	0.0056243333	0.0032695115	0.0	0.0017553474	0.0	0.0328200586	0.0	0.0061162446	0.0118247826	0.0	0.0168585908
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.0366731769	0.0019772314	0.0004576459	0.0	0.0292997938	0.0014965132	0.1234888473	0.0013054016	0.0013437954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203553429	0.1024039646	0.0013520527
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0470AF83E	0.4000234037	0.1211202483	0.6065817481	0.1513923265	0.0379151783	0.265648195	0.0701663062	0.0526557161	0.5853910224	1.1010086116	0.0297308586	0.0078006814	1.0790788754	0.0889471615	0.0149707719	0.3418240858	0.0461493858	0.0315108795	0.3596807663
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	0.1957290219	1.0533981759	1.4821269896	0.1713739001	0.5703073083	1.2080053996	0.3758264721	0.2713314353	0.2487345773	0.1771039907	0.0511960217	0.1379910279	0.7519104113	0.1655402574	0.1326003531	0.7088969953	0.6225109243	0.5784619233	0.6514724001
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS08718E4FB	0.0270288171	0.0528155539	0.0748634119	0.1091636701	0.0067036918	0.0218150007	0.030361095	0.043868079	0.0172685781	0.0141799047	0.0204863279	0.0060385432	0.0318257533	0.0180882052	0.0157059808	0.0579808416	0.0201165524	0.0	0.0589255026
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0DA366C78	0.0188187313	0.2702378086	0.5601978644	0.0542814253	0.027507753	0.2373354005	0.0394710642	0.1525899018	0.0303190954	0.0167856833	0.0162564593	0.0093192476	0.161903517	0.0885904973	0.0	0.1818943047	0.0	0.0161398331	0.3085163608
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0A5B945E3	0.059185208	0.0638558264	0.0217582965	0.0	0.0	0.002742477	0.0220264658	0.0146470103	0.0056243333	0.0032695115	0.0	0.0017553474	0.0	0.0328200586	0.0	0.0061162446	0.0118247826	0.0	0.0168585908
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0865716E5	0.0366731769	0.0019772314	0.0004576459	0.0	0.0292997938	0.0014965132	0.1234888473	0.0013054016	0.0013437954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203553429	0.1024039646	0.0013520527
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0D41C7AF5	0.4000234037	0.1211202483	0.6065817481	0.1513923265	0.0379151783	0.265648195	0.0701663062	0.0526557161	0.5853910224	1.1010086116	0.0297308586	0.0078006814	1.0790788754	0.0889471615	0.0149707719	0.3418240858	0.0461493858	0.0315108795	0.3596807663
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS07CA5A6F1	0.1957290219	1.0533981759	1.4821269896	0.1713739001	0.5703073083	1.2080053996	0.3758264721	0.2713314353	0.2487345773	0.1771039907	0.0511960217	0.1379910279	0.7519104113	0.1655402574	0.1326003531	0.7088969953	0.6225109243	0.5784619233	0.6514724001
EPO	P01588	False	EPO_HUMAN		CPI-SS087A17AD6	0.2921689467	0.4917925853	0.5740151953	0.4377941707	0.4260225381	0.4132310328	0.283701109	0.6146635261	0.2607318406	0.2105133374	0.3475598301	0.2625807546	0.2908542737	0.3942938371	0.263216231	0.3031316546	0.3513679116	0.1572532696	0.4481181699
EPO	P01588	False	EPO_HUMAN		CPI-SS0A0DE9CD6	0.2921689467	0.4917925853	0.5740151953	0.4377941707	0.4260225381	0.4132310328	0.283701109	0.6146635261	0.2607318406	0.2105133374	0.3475598301	0.2625807546	0.2908542737	0.3942938371	0.263216231	0.3031316546	0.3513679116	0.1572532696	0.4481181699
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS08D0F9109	0.0138250305	0.1556905287	0.0650432939	0.1584578808	0.0380009238	0.0421659347	0.2146349829	0.1197958556	0.0147186312	0.0280949147	0.0	0.0184568522	0.0299845798	0.0283665933	0.0966481844	0.0785204956	0.0359098576	0.1235156493	0.1339762033
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0586F2596	0.0188187313	0.2702378086	0.5601978644	0.0542814253	0.027507753	0.2373354005	0.0394710642	0.1525899018	0.0303190954	0.0167856833	0.0162564593	0.0093192476	0.161903517	0.0885904973	0.0	0.1818943047	0.0	0.0161398331	0.3085163608
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS03A2EFDD5	0.0	0.0031427612	0.0013962586	0.0148497973	0.0115052213	0.0041312786	0.0	0.0023353535	0.0042334655	0.0143274985	0.0	0.0028009189	0.0210388674	0.0073881582	0.02464082	0.0	0.0233196802	0.0228317403	0.0049309558
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS02AFCED82	0.0	0.0	0.0	0.0168367435	0.0	0.0005983479	0.0	0.0	0.000722543	0.0	0.0	0.0100530424	0.0	0.0	0.0183203567	0.0	0.0	0.0	0.0011736817
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0BEAB521F	0.0284144589	0.5037620743	0.989676445	1.5185213941	0.0816658243	0.5698106949	0.3873992443	0.6912149581	0.0191862195	0.0322175738	0.0514735293	0.0211808615	0.0455874351	0.0696541925	0.0655185187	0.3885289713	0.1777789922	0.064008335	0.7371767929
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS012CCE326	0.0021355355	0.0080092526	0.0054346759	0.0	0.0	0.0019322321	0.0281995301	0.0032515398	0.0	0.0029047001	0.0	0.0011213141	0.0	0.0029648818	0.0	0.0065825315	0.0	0.0	0.0181989283
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.0138250305	0.1556905287	0.0650432939	0.1584578808	0.0380009238	0.0421659347	0.2146349829	0.1197958556	0.0147186312	0.0280949147	0.0	0.0184568522	0.0299845798	0.0283665933	0.0966481844	0.0785204956	0.0359098576	0.1235156493	0.1339762033
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0BFD8E056	0.0138250305	0.1556905287	0.0650432939	0.1584578808	0.0380009238	0.0421659347	0.2146349829	0.1197958556	0.0147186312	0.0280949147	0.0	0.0184568522	0.0299845798	0.0283665933	0.0966481844	0.0785204956	0.0359098576	0.1235156493	0.1339762033
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS01A8F745A	0.0	0.0031427612	0.0013962586	0.0148497973	0.0115052213	0.0041312786	0.0	0.0023353535	0.0042334655	0.0143274985	0.0	0.0028009189	0.0210388674	0.0073881582	0.02464082	0.0	0.0233196802	0.0228317403	0.0049309558
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS07BECB892	0.0	0.0	0.0	0.0168367435	0.0	0.0005983479	0.0	0.0	0.000722543	0.0	0.0	0.0100530424	0.0	0.0	0.0183203567	0.0	0.0	0.0	0.0011736817
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0AB0604B5	0.0284144589	0.5037620743	0.989676445	1.5185213941	0.0816658243	0.5698106949	0.3873992443	0.6912149581	0.0191862195	0.0322175738	0.0514735293	0.0211808615	0.0455874351	0.0696541925	0.0655185187	0.3885289713	0.1777789922	0.064008335	0.7371767929
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0DF162C10	0.0021355355	0.0080092526	0.0054346759	0.0	0.0	0.0019322321	0.0281995301	0.0032515398	0.0	0.0029047001	0.0	0.0011213141	0.0	0.0029648818	0.0	0.0065825315	0.0	0.0	0.0181989283
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05E6D620E	0.0	0.0031427612	0.0013962586	0.0148497973	0.0115052213	0.0041312786	0.0	0.0023353535	0.0042334655	0.0143274985	0.0	0.0028009189	0.0210388674	0.0073881582	0.02464082	0.0	0.0233196802	0.0228317403	0.0049309558
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09F973C1A	0.0	0.0	0.0	0.0168367435	0.0	0.0005983479	0.0	0.0	0.000722543	0.0	0.0	0.0100530424	0.0	0.0	0.0183203567	0.0	0.0	0.0	0.0011736817
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS041888D39	0.0284144589	0.5037620743	0.989676445	1.5185213941	0.0816658243	0.5698106949	0.3873992443	0.6912149581	0.0191862195	0.0322175738	0.0514735293	0.0211808615	0.0455874351	0.0696541925	0.0655185187	0.3885289713	0.1777789922	0.064008335	0.7371767929
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS02B285B4D	0.0021355355	0.0080092526	0.0054346759	0.0	0.0	0.0019322321	0.0281995301	0.0032515398	0.0	0.0029047001	0.0	0.0011213141	0.0	0.0029648818	0.0	0.0065825315	0.0	0.0	0.0181989283
NGF	P01138	False	NGF_HUMAN		CPI-SS0EDD4928A	0.001773019	0.0033370567	0.0161115662	0.0	0.0122614548	0.0015144646	0.0569363281	0.1996790545	0.0094199771	0.0089737199	0.0	0.0073588249	0.0631834199	0.0262224579	0.0638852936	0.0107595737	0.052736509	0.0	0.0100862205
TTR	P02766	False	TTHY_HUMAN		CPI-SS08B85996F	1.1441660173	0.6746529242	0.5941755278	1.3860088303	4.1960753243	0.8880393917	0.7987863846	0.7512315476	1.4385177223	1.1951242957	0.8203571497	1.4134423467	0.9895938976	1.0415591448	1.6007824269	0.6289819816	0.6505257327	1.3720942698	0.6783682604
TTR	P02766	False	TTHY_HUMAN		CPI-SS00D3CD86E	1.1441660173	0.6746529242	0.5941755278	1.3860088303	4.1960753243	0.8880393917	0.7987863846	0.7512315476	1.4385177223	1.1951242957	0.8203571497	1.4134423467	0.9895938976	1.0415591448	1.6007824269	0.6289819816	0.6505257327	1.3720942698	0.6783682604
TTR	P02766	False	TTHY_HUMAN		CPI-SS06006F870	1.1441660173	0.6746529242	0.5941755278	1.3860088303	4.1960753243	0.8880393917	0.7987863846	0.7512315476	1.4385177223	1.1951242957	0.8203571497	1.4134423467	0.9895938976	1.0415591448	1.6007824269	0.6289819816	0.6505257327	1.3720942698	0.6783682604
GPR37	O15354	False	GPR37_HUMAN		CPI-SS0AB647854	0.0628415302	0.0372915538	0.0452734551	0.0257825661	0.0170145239	0.0483975149	0.0440810778	0.0264856047	0.2446645685	0.2963822188	0.0234384742	0.037524307	0.1575304486	0.0277461805	0.0523423434	0.0536245006	0.0628247589	0.0415187467	0.0164001364
GPR37L1	O60883	False	ETBR2_HUMAN		CPI-SS082900482	0.597231049	0.0187205858	0.0185772962	0.0140000774	0.0546350118	0.0307417809	0.0506083526	0.0225597394	0.0548975553	0.0456057339	0.0325312594	0.0591171928	0.2195438259	0.2595017164	0.0741747563	0.0472717286	0.0448419179	0.0249041511	0.0223707864
GRIN2D	O15399	False	NMDE4_HUMAN		CPI-SS0A915097A	0.016151642	0.0731359983	0.0389793549	0.0	0.0140766175	0.0561769572	0.0354360039	0.1937525752	0.0125237279	0.0117379783	0.0	0.0151063934	0.0636927872	0.0709847588	0.0180819681	0.0318688569	0.0295735333	0.0111482715	0.0874319532
GRIN2A	Q12879	False	NMDE1_HUMAN		CPI-SS070B0E458	0.1934646727	3.3514701554	3.1537457005	0.12740683	0.3948965637	3.5370417335	0.3437869643	1.6849014488	0.1752273813	0.1636160491	0.2614386977	0.1821449848	0.1318725667	0.2299231074	0.2294336282	1.8130219032	0.4473091644	0.2307135362	2.2817301627
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0D529E576	0.6889977103	2.9967775771	2.7879409825	0.2683784587	0.444987955	2.7592246424	0.4129249921	2.4399767346	0.2986137088	0.3076422714	0.4269445831	0.2949889768	0.17497025	0.3371683285	0.3242971929	2.1648916314	0.5107896934	0.5627962364	2.4773621843
CSF1	P09603	False	CSF1_HUMAN		CPI-SS068C129D6	0.1600013848	0.0235617907	0.0375545514	0.0106118992	0.0435761515	0.0717335613	0.1782523704	0.0306466931	0.2309956722	0.360527191	0.0	0.2077824576	0.2167574722	0.0452031451	0.0	0.0226916861	0.1447932247	0.0832274059	0.0230810621
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.1600013848	0.0235617907	0.0375545514	0.0106118992	0.0435761515	0.0717335613	0.1782523704	0.0306466931	0.2309956722	0.360527191	0.0	0.2077824576	0.2167574722	0.0452031451	0.0	0.0226916861	0.1447932247	0.0832274059	0.0230810621
TBXA2R	P21731	False	TA2R_HUMAN		CPI-SS042EB8C7A	0.0	0.0012812217	0.009371627	0.0	0.0	0.0009549438	0.0043459131	0.0019030088	0.000752416	0.0023354978	0.0	0.0021462706	0.0	0.0	0.2000297915	0.0062669671	0.0	0.0661426555	0.0004214385
PTGER3	P43115	False	PE2R3_HUMAN		CPI-SS043E0F61D	0.0046477326	0.0160616123	0.0092548809	0.0	0.0120795134	0.0040700568	0.0398716316	0.024257975	0.0059052294	0.00366723	0.0	0.0053109781	0.0	0.0049173418	0.0448074659	0.2604529285	0.0	0.0	0.0447110206
GHRHR	Q02643	False	GHRHR_HUMAN		CPI-SS090987D9C	0.0	0.0002440461	0.0001927183	0.0	0.0	0.0004074417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GHSR	Q92847	False	GHSR_HUMAN		CPI-SS07D40A3F3	0.0	0.0005411905	0.0	0.0	0.0	0.0016894845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACE2	Q9BYF1	False	ACE2_HUMAN		CPI-SS085C150CE	0.0012607452	0.0006329792	0.0003507292	0.0	0.0	0.0003804922	0.0	0.0002916611	0.0	0.0023799294	0.0	0.0	0.0	0.0	0.193105446	0.0	0.0	0.0	0.0012970327
GHSR	Q92847	False	GHSR_HUMAN		CPI-SS0EB3C2743	0.0	0.0005411905	0.0	0.0	0.0	0.0016894845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF15	O95150	False	TNF15_HUMAN		CPI-SS0B0CF0EDF	0.0	0.0002009531	0.0	0.0	0.0	0.0	0.0	0.0016136651	0.0	0.0027886947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002281187
GNRH1	P01148	False	GON1_HUMAN		CPI-SS0D9EFC4F7	0.0	0.0015301837	0.0018679602	0.0	0.0	0.001438188	0.0	0.0023746686	0.0009166075	0.0049511252	0.0234384742	0.0035988794	0.0207957553	0.0	0.0	0.0	0.0220718095	0.0133598083	0.0026634168
CD70	P32970	False	CD70_HUMAN		CPI-SS08A819670	0.0014234625	0.0	0.0	0.0	0.0	0.0009122662	0.0	0.0009045507	0.0009661031	0.0	0.0	0.0	0.0	0.0147261285	0.0	0.0	0.0	0.0	0.0
HCRT	O43612	False	OREX_HUMAN		CPI-SS084816B12	0.001725027	0.0021257413	0.0014955596	0.0	0.0	0.0002669682	0.0	0.0025671566	0.0006730014	0.0	0.0	0.0008410678	0.0169337221	0.0	0.0	0.0092641715	0.0	0.0	0.0040050341
HCRT	O43612	False	OREX_HUMAN		CPI-SS02461AE98	0.001725027	0.0021257413	0.0014955596	0.0	0.0	0.0002669682	0.0	0.0025671566	0.0006730014	0.0	0.0	0.0008410678	0.0169337221	0.0	0.0	0.0092641715	0.0	0.0	0.0040050341
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	0.5148782466	0.0831979881	0.0639733333	0.239872501	0.2493879644	0.0305838437	0.1005550968	0.1139811357	0.0370086319	0.0279274584	0.0291433339	0.0250009928	0.1251116398	0.3997629492	0.0149707719	0.0265954288	0.0488468964	0.0809273001	0.0831360698
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.5148782466	0.0831979881	0.0639733333	0.239872501	0.2493879644	0.0305838437	0.1005550968	0.1139811357	0.0370086319	0.0279274584	0.0291433339	0.0250009928	0.1251116398	0.3997629492	0.0149707719	0.0265954288	0.0488468964	0.0809273001	0.0831360698
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C694CB44	0.5148782466	0.0831979881	0.0639733333	0.239872501	0.2493879644	0.0305838437	0.1005550968	0.1139811357	0.0370086319	0.0279274584	0.0291433339	0.0250009928	0.1251116398	0.3997629492	0.0149707719	0.0265954288	0.0488468964	0.0809273001	0.0831360698
FZD6	O60353	False	FZD6_HUMAN		CPI-SS082AD7B6A	0.0956235846	0.0014727585	0.010574302	0.0	0.2580321013	0.0007135997	0.3266287053	0.0145812521	0.0017714981	0.0	0.0282106655	0.0026899996	0.0	0.0138457532	0.6935364244	0.0033887532	0.1235217084	0.6534678079	0.0037178076
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.073561689	0.2362620577	0.209265499	0.0	0.036408313	0.1099481858	0.2534426821	0.2862567158	0.0163294691	0.0147759779	0.1871967981	0.0291113921	0.0396931923	0.1645861846	0.0	0.2399257225	0.09767629	0.0366767977	0.2136964629
FZD7	O75084	False	FZD7_HUMAN		CPI-SS070C51D94	0.0208224855	0.0041807275	0.0068589027	0.0158923449	0.0547111725	0.0039021582	0.0625774449	0.0006410451	0.0165805974	0.0139383698	0.0	0.0117778824	0.0191285846	0.0079183168	0.0	0.0120356483	0.0999743965	0.0	0.002042599
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A4EE6FE1	0.0887040118	0.0086103646	0.0167045622	0.0092268238	0.1778230075	0.0072065086	0.1212041088	0.0068567046	0.0030432732	0.0	0.1344973091	0.2348187409	0.0539504431	0.1223052346	0.0606491938	0.0189755395	0.2055623331	0.2308120088	0.0083191132
LGR5	O75473	False	LGR5_HUMAN		CPI-SS05E001125	0.0	0.012923149	0.0239131186	0.0	0.0177169773	0.0017699417	0.0	0.0402255765	0.0013612955	0.0	0.0	0.003919434	0.2403040894	0.2164267224	0.0	0.0194567173	0.0	0.0	0.0166309464
