gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Astrocytes	CA1	CA2_3	Cajal	Choroid	Dentate_Gyrus	Fibroblast	Inhibitory_Neurons	MFOL	MOL	Macrophage	Microglia	NFOL	OPC	Pericyte	Unidentified_Neurons	VLMC	Vascular	subiculum
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.7586108606	0.7661696091	0.7347226961	0.3998140845	0.7595907833	0.7406915913	1.2130065813	0.8752325387	0.8761618134	0.9923176112	1.2770896	1.4294150102	0.9669142138	1.2457832885	1.4130254091	0.8015280111	2.0064883171	1.2528303382	0.7842409273
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.1461998167	0.1888480518	0.2121839356	0.1109759974	0.2756097256	0.2452470292	0.3413313412	0.17000615	0.3008685837	0.2472009236	0.9311199811	0.2916681924	0.2449786213	0.1472493816	0.6986032739	0.2540541027	0.806163073	1.1122029546	0.1825429323
GAL	P22466	False	GALA_HUMAN		CPI-SS0BE567EFB	0.0	0.0021066688	0.0010761909	0.0	0.0	0.0005863737	0.0	0.0009944193	0.0017543472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019680662
GLP2R	O95838	False	GLP2R_HUMAN		CPI-SS00EC753E6	0.5301921323	2.285821408	2.0762925663	0.855086838	1.663797734	2.6987381616	0.7238700049	1.6484607845	1.3260052447	1.3051748817	0.97973267	0.6735149229	0.4605638346	1.9187548846	1.1714056705	1.3430721073	0.4816647805	0.9618575603	2.1102969698
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	0.0	0.0002894853	0.0009304136	0.0	0.0	0.0	0.0	0.0021835587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS03E273233	0.0277736786	0.0004872964	0.0025436672	0.0	0.0	0.0023677769	0.1243195525	0.0008318969	0.0073458044	0.0086434385	0.0	0.0	0.0	0.0	1.2219374745	0.0	0.0	0.1093374153	0.0018283123
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.1372691118	0.0014540944	0.0009353984	0.0381280645	0.2433830657	0.0062499302	0.1043048122	0.0049777955	0.0167050681	0.0210546133	0.0	0.0298974416	0.1335947114	0.0976181179	0.3196930946	0.0055329657	0.0	0.0	0.0036626852
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.2644719718	0.344235888	0.5378952167	0.0892561056	0.0911534039	0.3192892051	0.3638375665	0.0652422301	0.6131166312	0.5840798509	0.1051525	0.1823303297	0.5594760571	0.1256197308	0.1630963636	0.2289589645	0.1549570732	0.1594998529	0.3254620374
AGT	P01019	False	ANGT_HUMAN		CPI-SS069924427	0.2442960117	0.0043722225	0.0069284489	0.0	0.0	0.0072105291	0.0	0.0094035548	0.0343195338	0.0155246514	0.0	0.0342283902	0.0252863543	0.0	0.0	0.0021094472	0.1298043902	0.1060457676	0.0043643498
KNG1	P01042	False	KNG1_HUMAN		CPI-SS075D9B9AD	0.0	0.0027883653	0.0021343011	0.0	0.0228589704	0.0016802243	0.0	0.0008988085	0.0016336415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069763522
PENK	P01210	False	PENK_HUMAN		CPI-SS06AC5AF53	0.0459814503	0.0555554663	0.0054118078	0.0614475845	0.0289090887	0.0276727416	0.0756833399	0.0762018198	0.0507731912	0.0597401491	0.08598452	0.0529594563	0.0381703602	0.0	0.0733137841	0.0534448292	0.4347636585	0.0	0.0283929971
CGA	P01215	False	GLHA_HUMAN		CPI-SS033180726	0.0	0.0044396058	0.0015060195	0.0	0.0	0.0028094703	0.0	0.0	0.0023503113	0.0	0.0	0.0	0.0	0.0	0.0	0.0038940672	0.0	0.0	0.0023754527
CGA	P01215	False	GLHA_HUMAN		CPI-SS0577408A3	0.0	0.0044396058	0.0015060195	0.0	0.0	0.0028094703	0.0	0.0	0.0023503113	0.0	0.0	0.0	0.0	0.0	0.0	0.0038940672	0.0	0.0	0.0023754527
TSHB	P01222	False	TSHB_HUMAN		CPI-SS0C7833961	0.0	0.0	0.0016939324	0.0239940493	0.0	0.0003074393	0.0	0.0107410819	0.1443770577	0.0625090836	0.04446421	0.0	0.0016689034	0.0490831346	0.0	0.0331500192	0.0	0.0	0.0017097561
PRL	P01236	False	PRL_HUMAN		CPI-SS00689751B	0.0	0.0004926979	0.0	0.0	0.0	0.0004249282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018371698
TG	P01266	False	THYG_HUMAN		CPI-SS01963C4CA	0.0111233751	0.033480951	0.0092034094	0.0	0.0	0.0055146526	0.0	0.0646872239	0.0	0.0063344866	1.07211857	2.2594315256	0.0	0.0	0.0	0.0	0.0	0.0061590162	0.0517230645
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS012B216F6	0.0142543062	0.000817066	0.0055401123	0.0	0.0	0.0035072195	0.0108600296	0.0367536095	0.007576444	0.0076050489	0.0	0.0216036758	0.0118918097	0.0	0.0292952727	0.0	0.0	0.0	0.0003922848
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS0483CE4ED	0.0142543062	0.000817066	0.0055401123	0.0	0.0	0.0035072195	0.0108600296	0.0367536095	0.007576444	0.0076050489	0.0	0.0216036758	0.0118918097	0.0	0.0292952727	0.0	0.0	0.0	0.0003922848
IL1B	P01584	False	IL1B_HUMAN		CPI-SS0C6448B94	0.0	0.0008703764	0.0	0.0	0.0	0.0017586067	0.0	0.0010899894	0.0	0.0	0.0	0.0119936271	0.0	0.0	0.0	0.0	0.0	0.0	0.004747923
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0C1F25516	0.0	0.0004820121	0.0	0.0	0.0	0.0008843456	0.0	0.0	0.0	0.008876817	0.0	0.0	0.0	0.0	0.0	0.0014808933	0.0	0.0	0.0
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0F739D3DB	0.0116012645	0.0065390547	0.00241688	0.0	0.0	0.0048214686	0.1807702	0.0037327293	0.010938709	0.0	0.0	0.0115026617	0.0113956617	0.0	0.3014703073	0.0035172912	0.9818700285	0.0	0.013322021
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	0.0116012645	0.0065390547	0.00241688	0.0	0.0	0.0048214686	0.1807702	0.0037327293	0.010938709	0.0	0.0	0.0115026617	0.0113956617	0.0	0.3014703073	0.0035172912	0.9818700285	0.0	0.013322021
APP	P05067	False	A4_HUMAN		CPI-SS0F66EA6BE	1.952981322	4.5581083545	4.6948999211	7.7912099271	5.3506156916	3.3991767782	6.0645925916	4.8324874321	12.5289270594	11.4789694155	7.203090854	3.2272032905	2.9808437174	9.0969409549	6.3114808071	4.5337887666	4.356081679	9.898751389	4.7175353691
SAA1	P0DJI8	False	SAA1_HUMAN		CPI-SS05F45873A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011148871
RLN1	P04808	False	REL1_HUMAN		CPI-SS0D3A5646A	0.0089291386	0.0	0.0	0.0	0.0	0.0034027197	0.0	0.0061592117	0.0046931529	0.004856179	0.0	0.0083789378	0.0	0.0	0.1548179545	0.0	0.0	0.1440341029	0.0007087163
RLN1	P04808	False	REL1_HUMAN		CPI-SS0FAE75A75	0.0089291386	0.0	0.0	0.0	0.0	0.0034027197	0.0	0.0061592117	0.0046931529	0.004856179	0.0	0.0083789378	0.0	0.0	0.1548179545	0.0	0.0	0.1440341029	0.0007087163
IL4	P05112	False	IL4_HUMAN		CPI-SS01AD399A0	0.0475525283	0.1317387205	0.143172812	0.0616090048	0.1861124162	0.0902612154	0.0	0.0707669218	0.0234463043	0.020906742	0.0571102227	0.0219711072	0.0688727599	0.0680013056	0.0	0.1028068626	0.0	0.0	0.0904864981
IL13	P35225	False	IL13_HUMAN		CPI-SS066FBE098	0.0	0.0	0.0	0.0	0.0098090569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001954303
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0186F8AED	0.0	0.0024576721	0.0	0.0	0.0	0.0016919802	0.0	0.0030686984	0.0284989607	0.0327310221	0.09541985	0.0145970732	0.0429233485	0.0	0.0	0.0	0.0	0.0	0.0007660775
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0BCCDFA7A	0.1461998167	0.1888480518	0.2121839356	0.1109759974	0.2756097256	0.2452470292	0.3413313412	0.17000615	0.3008685837	0.2472009236	0.9311199811	0.2916681924	0.2449786213	0.1472493816	0.6986032739	0.2540541027	0.806163073	1.1122029546	0.1825429323
IL13	P35225	False	IL13_HUMAN		CPI-SS0073098F3	0.0	0.0	0.0	0.0	0.0098090569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001954303
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.0	0.0024576721	0.0	0.0	0.0	0.0016919802	0.0	0.0030686984	0.0284989607	0.0327310221	0.09541985	0.0145970732	0.0429233485	0.0	0.0	0.0	0.0	0.0	0.0007660775
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS047CD2E9F	0.0	0.0024576721	0.0	0.0	0.0	0.0016919802	0.0	0.0030686984	0.0284989607	0.0327310221	0.09541985	0.0145970732	0.0429233485	0.0	0.0	0.0	0.0	0.0	0.0007660775
IL6	P05231	False	IL6_HUMAN		CPI-SS0DC2A6D35	0.0	0.0029566317	0.000957224	0.0	0.0	0.0003918709	0.0	0.0025676092	0.0	0.0028005807	0.0	0.2037067194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0B537DD3F	0.0	0.0018459016	0.0022785547	0.0	0.0	0.0	0.0	0.0022433537	0.0051999827	0.0	0.0	0.0	0.0	0.0	0.0	0.0044668042	0.0	0.0	0.0010037571
CEACAM5	P06731	False	CEAM5_HUMAN		CPI-SS0AC66088D	0.0	0.0018459016	0.0022785547	0.0	0.0	0.0	0.0	0.0022433537	0.0051999827	0.0	0.0	0.0	0.0	0.0	0.0	0.0044668042	0.0	0.0	0.0010037571
CRH	P06850	False	CRF_HUMAN		CPI-SS0A05319F5	0.0083883571	0.0055577212	0.0050393567	0.0	0.0	0.0048446405	0.0	0.0442747155	0.0182068863	0.0283763943	0.0	0.0068834823	0.014105287	0.0	0.0	0.0037917543	0.0	0.0	0.0067818408
UCN	P55089	False	UCN1_HUMAN		CPI-SS0E654708F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008745723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.2509780785	0.0563437791	0.0277328838	0.0803910219	0.0717931421	0.1106812657	0.4498329829	0.0531577156	0.086279702	0.0806899534	1.4631078922	3.0206864313	0.2058485442	0.0761313113	0.0311759571	0.0354227419	0.5853289802	1.0763837476	0.1535611504
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.2509780785	0.0563437791	0.0277328838	0.0803910219	0.0717931421	0.1106812657	0.4498329829	0.0531577156	0.086279702	0.0806899534	1.4631078922	3.0206864313	0.2058485442	0.0761313113	0.0311759571	0.0354227419	0.5853289802	1.0763837476	0.1535611504
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.0604218511	0.0131289111	0.0143599161	0.2319617338	0.0688343591	0.0184284	0.129873436	0.0366753241	0.069809869	0.0121534952	6.240751109	6.8910681515	0.0265979709	0.0452701724	0.2333495588	0.0643252067	0.0	0.1404573291	0.0330661489
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS05BE83BC6	0.0604218511	0.0131289111	0.0143599161	0.2319617338	0.0688343591	0.0184284	0.129873436	0.0366753241	0.069809869	0.0121534952	6.240751109	6.8910681515	0.0265979709	0.0452701724	0.2333495588	0.0643252067	0.0	0.1404573291	0.0330661489
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.0604218511	0.0131289111	0.0143599161	0.2319617338	0.0688343591	0.0184284	0.129873436	0.0366753241	0.069809869	0.0121534952	6.240751109	6.8910681515	0.0265979709	0.0452701724	0.2333495588	0.0643252067	0.0	0.1404573291	0.0330661489
GRP	P07492	False	GRP_HUMAN		CPI-SS07AF9303D	0.2084993516	0.1208009504	0.0406315577	0.113559219	0.1996138601	0.1531614601	0.2671118639	0.0672915488	0.2701637239	0.1264861515	0.0	0.2599816635	0.1299014976	0.0	0.0	0.1570326465	0.1343075105	0.0249252243	0.1208742439
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.0133527103	0.0393197101	0.0142977598	0.0	0.3728002857	0.0182270009	0.0071372167	0.0144810649	0.0062322311	0.0311622326	0.14641615	0.026548033	0.0036009078	0.0	0.0	0.0032996142	1.2707136829	0.0	0.0065560987
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	0.0089633594	0.0115013141	0.008749997	0.0	0.0	0.0046972352	0.0628512759	0.022680303	0.0110194526	0.0051646593	4.34928579	3.0800911267	0.0101138199	0.0	0.0	0.0	0.0	0.0061590162	0.0184740832
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.0089633594	0.0115013141	0.008749997	0.0	0.0	0.0046972352	0.0628512759	0.022680303	0.0110194526	0.0051646593	4.34928579	3.0800911267	0.0101138199	0.0	0.0	0.0	0.0	0.0061590162	0.0184740832
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.0201820923	0.0308234954	0.0009727271	0.0	0.0	0.0039186784	0.0	0.056926891	0.0128094848	0.0024925523	0.0652741514	0.0	0.0	0.0	0.0	0.0453179497	0.1805341209	0.0	0.0449928959
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	0.0036220414	0.0	0.0	0.1235483074	0.0	0.0017558311	0.0320586097	0.0022082981	0.0098853505	0.0	1.5895891855	0.3316020392	0.0	0.0	0.0	0.0020493122	0.0	0.0	0.0016090794
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	1.0858124277	0.0140755256	0.0955677867	0.0	0.0295507401	0.0080251418	1.8762589789	0.0141189514	0.006951463	0.0253222177	0.0	0.0263172732	0.0	0.0	12.4765517042	0.0	0.6313785914	0.850757388	0.0225151779
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.0	0.0070556885	0.0074908531	0.0	0.0150645517	0.0052788937	0.0	0.0261023596	0.0187928228	0.0095984353	0.57279554	0.4726366515	0.0	0.1298973654	0.0	0.0077970307	0.0	0.0	0.0061915923
CSF3	P09919	False	CSF3_HUMAN		CPI-SS08376F0E6	0.0	0.0	0.0	0.0	0.0	0.0018924066	0.0	0.0022124585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPS	P0C0P6	False	NPS_HUMAN		CPI-SS0270A2CA9	0.0	0.0	0.0	0.0	0.0	0.0018253097	0.0	0.0007879053	0.0018184747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.0434149051	0.4298194271	0.6053157233	1.1798043001	0.1227018439	0.032932944	1.5858932854	0.4256089055	0.3454769813	0.1124128607	0.0327653997	0.1036109077	0.1536296421	0.2634250373	0.0	0.0940946303	0.3965515601	0.0944400645	0.3965971609
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.0229014445	0.0193617353	0.0112237558	0.0	0.0	0.0716011623	0.0871877588	0.0026130308	0.0085053303	0.0	0.1518969526	0.0135418599	0.0110416957	0.0	0.0	0.009025224	0.0	0.0	0.0249217811
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.0	0.0	0.00223696	0.0	0.0	0.0032381409	0.0	0.0	0.0	0.0	0.0	0.0224090323	0.0	0.0	0.0	0.0027148311	0.0	0.0	0.0009268279
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.0299931088	0.0495150674	0.0330127495	0.0238397183	0.0	0.0421886642	0.0	0.0428400035	0.0134486371	0.009054276	0.0	0.0094792998	0.0271728038	0.0	0.0	0.0115037954	0.0	0.0	0.0194549171
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.0	0.0	0.00223696	0.0	0.0	0.0032381409	0.0	0.0	0.0	0.0	0.0	0.0224090323	0.0	0.0	0.0	0.0027148311	0.0	0.0	0.0009268279
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.0299931088	0.0495150674	0.0330127495	0.0238397183	0.0	0.0421886642	0.0	0.0428400035	0.0134486371	0.009054276	0.0	0.0094792998	0.0271728038	0.0	0.0	0.0115037954	0.0	0.0	0.0194549171
SELP	P16109	False	LYAM3_HUMAN		CPI-SS015E1E2C6	0.0109800039	0.0026645626	0.006071227	0.0	0.0	0.0050666802	0.0	0.0039777018	0.0082916241	0.0105067886	0.0	0.0165600983	0.0	0.0	0.0	0.0	0.0	0.0	0.0038604561
SELP	P16109	False	LYAM3_HUMAN		CPI-SS02B7540B0	0.0109800039	0.0026645626	0.006071227	0.0	0.0	0.0050666802	0.0	0.0039777018	0.0082916241	0.0105067886	0.0	0.0165600983	0.0	0.0	0.0	0.0	0.0	0.0	0.0038604561
SELE	P16581	False	LYAM2_HUMAN		CPI-SS086A1C18B	0.0	0.000840732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS04F90EE0D	0.0	0.000840732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS08E6EA18C	0.0287540634	0.0065815563	0.0289999075	0.0	0.133038133	0.0053017761	0.0638945369	0.0007019197	0.0279614766	0.0	0.08598452	0.0130694729	0.0	0.0	0.0389565909	0.0	0.0	0.1227792647	0.0022586514
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.0287540634	0.0065815563	0.0289999075	0.0	0.133038133	0.0053017761	0.0638945369	0.0007019197	0.0279614766	0.0	0.08598452	0.0130694729	0.0	0.0	0.0389565909	0.0	0.0	0.1227792647	0.0022586514
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.0413200354	0.6501618946	0.2817122824	0.0	0.6832398959	0.0444668466	0.5373418214	0.0260816745	0.0390656016	0.0490111328	0.0	0.0107045178	0.0627172837	0.0	0.1220583927	0.145008512	1.8119359077	0.0	0.1038626155
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.1080616492	0.1283057773	0.1428161554	0.2320196479	0.205058734	0.1246694543	0.3289440887	0.1367027134	0.0379039216	0.0210961467	0.05824112	0.0055919127	0.0820670908	0.0	0.0786955455	0.1279418321	0.2974750244	0.0290515294	0.1042135759
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS05F0AFA81	0.0413200354	0.6501618946	0.2817122824	0.0	0.6832398959	0.0444668466	0.5373418214	0.0260816745	0.0390656016	0.0490111328	0.0	0.0107045178	0.0627172837	0.0	0.1220583927	0.145008512	1.8119359077	0.0	0.1038626155
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	0.0	0.0	0.0038564764	0.0	0.0	0.0004815786	0.0	0.0	0.0	0.0	0.0	0.0080778442	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.0137733915	0.011327353	0.0125050739	0.0636731761	0.4680977488	0.0173406061	2.9499743103	0.0169689445	0.0316956584	0.0333493809	0.135318	0.0682267687	6.8789663441	0.0956278846	0.0	0.0302841497	0.0943894878	0.0184770441	0.0232309806
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.0	0.0042141886	0.0005632039	0.0	0.0	0.0013058748	0.0	0.0033658749	0.0045003216	0.0	0.0	0.0067884561	0.0	0.0	0.0	0.0073365556	0.0	0.0493983284	0.0033689606
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0F972435E	0.0	0.0042141886	0.0005632039	0.0	0.0	0.0013058748	0.0	0.0033658749	0.0045003216	0.0	0.0	0.0067884561	0.0	0.0	0.0	0.0073365556	0.0	0.0493983284	0.0033689606
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0273C9AED	0.0050619608	0.0061015362	0.0026148118	0.0	0.0354906946	0.0057677682	0.0887567635	0.0026328293	0.0186487808	0.0258030576	0.0	0.0197148395	0.0075979707	0.0	0.0	0.0	0.1136015122	2.1910222956	0.001738116
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.054204429	0.017554581	0.0164493322	0.0539636285	0.0	0.0221796162	0.0535452129	0.0122758378	0.026094223	0.0109381905	0.0	0.281574523	0.0058308596	0.161901546	0.0	0.0155151304	0.0	5.3275303981	0.0278250116
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS081AD39D7	0.054204429	0.017554581	0.0164493322	0.0539636285	0.0	0.0221796162	0.0535452129	0.0122758378	0.026094223	0.0109381905	0.0	0.281574523	0.0058308596	0.161901546	0.0	0.0155151304	0.0	5.3275303981	0.0278250116
TRH	P20396	False	TRH_HUMAN		CPI-SS00F69C501	0.0	0.0008443386	0.0	0.0	0.0	0.0007631563	0.0322389292	0.0027432434	0.00305695	0.0	0.0	0.0082819164	0.0	0.0	0.0	0.0	0.0	0.0	0.001466565
EDN2	P20800	False	EDN2_HUMAN		CPI-SS056AA08CF	0.0	0.0014245787	0.0041964697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015474842
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.0	0.0024935018	0.0	0.0	0.0	0.0069812913	0.0577503941	0.0047763904	0.0027970915	0.0	1.81631691	0.8028983517	0.0	0.0	0.0	0.0022396564	0.0	0.0961168824	0.0056978637
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.0039994143	0.00535958	0.0098657729	0.0	0.0	0.0013345854	0.0	0.0025426144	0.0040506492	0.0	0.0	0.0	0.0	0.0204430385	0.0	0.0062654353	0.0	0.0	0.0037829034
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C7915758	0.0	0.0014524807	0.0011866624	0.0	0.0	0.0009316038	0.0	0.0040920814	0.0012400163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010425835
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.006284794	0.013047895	0.0120035946	0.0	0.0	0.0139131766	0.041395867	0.0120583755	0.0184669058	0.0062740134	0.0	0.018565834	0.0202915007	0.0	0.0	0.0671301981	0.0	0.0	0.0082844821
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS09A3A441F	0.0	0.0062108366	0.0115038455	0.0	0.0	0.0050347856	0.0	0.0027121468	0.0061113142	0.0	0.0	0.0	0.0	0.0	0.0	0.0314738541	0.5002123244	0.0	0.0043218427
GUCY2C	P25092	False	GUC2C_HUMAN		CPI-SS0231B999D	0.0	0.0062108366	0.0115038455	0.0	0.0	0.0050347856	0.0	0.0027121468	0.0061113142	0.0	0.0	0.0	0.0	0.0	0.0	0.0314738541	0.5002123244	0.0	0.0043218427
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	0.0	0.001612374	0.0040651787	0.0	0.0267577882	0.0047188557	0.0	0.0005699904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006637501
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS0D53B88CC	0.5823638293	0.7237299043	0.7041332741	1.1900966972	0.590324	1.3005074767	0.4979329458	0.5972471776	0.420160518	0.2968711372	0.54619458	1.093863583	0.7421106515	0.4276169231	1.1270090114	1.3796932079	0.652877	0.4460565882	1.3543283453
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS099C401F7	0.5823638293	0.7237299043	0.7041332741	1.1900966972	0.590324	1.3005074767	0.4979329458	0.5972471776	0.420160518	0.2968711372	0.54619458	1.093863583	0.7421106515	0.4276169231	1.1270090114	1.3796932079	0.652877	0.4460565882	1.3543283453
TNFRSF8	P28908	False	TNR8_HUMAN		CPI-SS0412C803A	0.0	0.0053281574	0.0321093214	0.0	0.0	0.007029269	0.0	0.001154481	0.0	0.0	0.0	0.0147062077	0.0	0.0	0.0	0.0468026226	0.0	0.0	0.0038853517
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.0	0.0019859175	0.0	0.0	0.0	0.0012784286	0.0	0.0003769238	0.0	0.0	0.0	0.0121981715	0.0	0.0	0.0	0.0057398737	0.0	0.0	0.0096167149
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.3841054066	0.0018828566	0.0109634922	0.0	0.2135299787	0.0028712171	0.4970578609	0.0017685246	0.0030547186	0.0	0.5187550988	0.0499037262	0.1388994652	0.0	0.8032557242	0.0	0.0	0.1917277342	0.0035507302
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.2014622216	0.0014918785	0.0047927538	0.0	0.3754313399	0.0015489244	0.2706380099	0.0	0.0	0.0	2.27119959	0.876338011	0.1345563587	0.0	0.1781134091	0.0060701631	1.056742122	0.53853525	0.0018412034
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.3841054066	0.0018828566	0.0109634922	0.0	0.2135299787	0.0028712171	0.4970578609	0.0017685246	0.0030547186	0.0	0.5187550988	0.0499037262	0.1388994652	0.0	0.8032557242	0.0	0.0	0.1917277342	0.0035507302
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.0489110948	0.3571714185	0.0929037021	0.0	0.0923886749	0.0430358765	0.134980936	0.0693392827	0.6290119735	0.5892500315	0.1295337	0.1697937396	0.1103482548	0.4080525	0.0	0.2244805367	0.1824714146	0.0	0.3644441523
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	13.1731250734	0.0588602599	0.0810048021	0.0	0.4237829217	0.0171893543	1.8122012851	0.0945009611	0.065723635	0.0213862148	9.8755135877	20.5439170139	1.2932539535	0.2161821486	1.995569707	0.1485512166	0.0755349765	1.075541685	0.0695862733
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.0163989366	0.0098546319	0.0120440523	0.0	0.0229924877	0.0263092344	0.0108600296	0.0197884656	0.0192821245	0.0	0.0	0.0389128143	0.0916861772	0.0	0.0	0.0084824702	0.0	0.0	0.028569485
SSTR4	P31391	False	SSR4_HUMAN		CPI-SS024E1CF41	0.0033797384	0.0293621951	0.013505055	0.0	0.0	0.0014329523	0.0	0.0052929511	0.0049290176	0.0	0.0	0.0	0.0	0.0	0.0	0.0045236526	0.0	0.0	0.0042237517
CALCR	P30988	False	CALCR_HUMAN		CPI-SS0B27088B4	0.0	0.0	0.004690336	0.0	0.0	0.0029367819	0.0	0.0004501649	0.0	0.0	0.0	0.0	0.0076256711	0.0	0.0	0.0	0.0	0.0	0.0013184541
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS083319328	0.0037148262	0.0230995887	0.0031458017	0.0453461268	0.0	0.0041782739	0.0	0.0270657312	0.0033276448	0.0173568139	0.0	0.0	0.0052778521	0.0	0.0	0.0084778522	0.0	0.0	0.0635984874
