gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	1	3	5	6	8	29	34	37
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.0175160178	0.0	0.0	0.0	0.0232142428	0.0	0.0	0.0
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.0	0.0	0.0	0.0	0.0	1.857355	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.0110350914	0.0694077901	0.0	0.0698977922	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.0	0.0	0.0	0.0	0.0432984781	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.0110350914	0.0694077901	0.0	0.0698977922	0.0	0.0	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.017924231	0.0	0.147358205	0.0272951104	0.0526443237	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.1615913651	0.0680401709	0.1626130535	0.0861207758	0.0	0.0	0.0	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.0745233193	0.1245266596	0.0631937444	0.1632275238	0.0	0.0	0.690989497	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.0749188782	0.1343127624	0.0316019665	0.1394709026	0.8179052775	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.0110350914	0.0694077901	0.0	0.0698977922	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.0122552919	0.0	0.1067372385	0.0696727922	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.0110350914	0.0694077901	0.0	0.0698977922	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.0110350914	0.0694077901	0.0	0.0698977922	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.0	0.0	0.0	0.0	0.0432984781	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.0110350914	0.0694077901	0.0	0.0698977922	0.0	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	0.0624869137	0.1526303867	0.082689749	0.1351443506	0.1091193699	0.0	0.3901373333	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	0.0624869137	0.1526303867	0.082689749	0.1351443506	0.1091193699	0.0	0.3901373333	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.0	0.0484637007	0.0	0.0695981403	0.0	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	0.0624869137	0.1526303867	0.082689749	0.1351443506	0.1091193699	0.0	0.3901373333	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	0.0	0.0484637007	0.0	0.0695981403	0.0	0.0	0.0	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	0.0624869137	0.1526303867	0.082689749	0.1351443506	0.1091193699	0.0	0.3901373333	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.017924231	0.0	0.147358205	0.0272951104	0.0526443237	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.1615913651	0.0680401709	0.1626130535	0.0861207758	0.0	0.0	0.0	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.0745233193	0.1245266596	0.0631937444	0.1632275238	0.0	0.0	0.690989497	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.0749188782	0.1343127624	0.0316019665	0.1394709026	0.8179052775	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.1768494036	0.0	0.0316019665	0.0981814026	0.0797289017	0.0	0.0	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.0	0.0484637007	0.0	0.0695981403	0.0	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02E314589	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS02C29C238	0.0	0.0484637007	0.0	0.0695981403	0.0	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	16.991959066	4.4814287845	20.1239037824	11.7608760584	5.7735977514	1.5299875	11.9408196111	1.6886183333
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.0691581917	0.1154999692	0.1404239114	0.0	0.0556337519	0.0	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.0	0.0	0.0410608481	0.031143916	0.0	0.0	0.0	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0A683CBC1	0.0175160178	0.0	0.0	0.0	0.0232142428	0.0	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.0192716091	0.0	0.0310163096	0.0	0.0	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.0	0.0	0.0	0.0657237499	0.0	0.0	0.0	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.0697987843	0.0	0.0	0.0335928961	0.0	0.0	0.0	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.0192716091	0.0	0.0310163096	0.0	0.0	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.0	0.0	0.0	0.0657237499	0.0	0.0	0.0	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0D37C7C70	0.0697987843	0.0	0.0	0.0335928961	0.0	0.0	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	0.0	0.3782074972	0.0984498117	0.0727156494	0.3050989595	0.0	1.0344951667	1.6886183333
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.0	0.3782074972	0.0984498117	0.0727156494	0.3050989595	0.0	1.0344951667	1.6886183333
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.3198533173	0.0	0.3211453556	0.2405631818	0.0	0.0	0.8147830556	0.0
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.0	0.0	0.0	0.0	0.0658358658	0.0	0.0	1.6886187099
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	0.0	0.3782074972	0.0984498117	0.0727156494	0.3050989595	0.0	1.0344951667	1.6886183333
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0EBA5A4D8	0.02122133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	0.2157675838	0.1214493536	0.0697221423	0.0	0.0	0.0	0.0	0.0
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	0.0	0.0	0.0	0.0	0.0346128552	0.0	0.0	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	0.4813983173	0.2033594309	0.1733306695	0.2234553442	0.432502052	1.5299875	0.4645113333	2.142245
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.0	0.0	0.0	0.0	0.0756170578	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0A81A3626	0.0160535804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0B34CBA4B	0.017924231	0.0	0.147358205	0.0272951104	0.0526443237	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0FF49C823	0.1615913651	0.0680401709	0.1626130535	0.0861207758	0.0	0.0	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS08A54963F	0.017924231	0.0	0.147358205	0.0272951104	0.0526443237	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS046F6F0C1	0.1615913651	0.0680401709	0.1626130535	0.0861207758	0.0	0.0	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	0.017924231	0.0	0.147358205	0.0272951104	0.0526443237	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	0.1615913651	0.0680401709	0.1626130535	0.0861207758	0.0	0.0	0.0	0.0
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0D81D9F5E	0.017924231	0.0	0.147358205	0.0272951104	0.0526443237	0.0	0.0	0.0
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0762B455F	0.1615913651	0.0680401709	0.1626130535	0.0861207758	0.0	0.0	0.0	0.0
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS079EF5D9C	0.0745233193	0.1245266596	0.0631937444	0.1632275238	0.0	0.0	0.690989497	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09E3F5044	0.0749188782	0.1343127624	0.0316019665	0.1394709026	0.8179052775	0.0	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS06CE0CF64	0.0649510881	0.0	0.0711581704	0.0	0.0	0.0	0.0	0.0
CORT	O00230	False	CORT_HUMAN		CPI-SS08C88D297	0.0649510881	0.0	0.0711581704	0.0	0.0	0.0	0.0	0.0
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS00F282936	0.0	0.067541105	0.0415501548	0.0	0.0584463584	0.0	0.0	0.0
AVP	P01185	False	NEU2_HUMAN		CPI-SS0C916344D	0.0	0.0	0.0732767149	0.0591394034	0.0	0.0	0.0	0.0
AVP	P01185	False	NEU2_HUMAN		CPI-SS0FCF733EA	0.0	0.0	0.0732767149	0.0591394034	0.0	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS032AD1183	0.0349596566	0.0	0.043858495	0.0	0.0	0.0	0.0	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.0668241396	0.1522945856	0.0828388243	0.1183693571	0.1477198613	0.0	0.0	2.692515
NRG2	O14511	False	NRG2_HUMAN		CPI-SS0E063192D	0.0668241396	0.1522945856	0.0828388243	0.1183693571	0.1477198613	0.0	0.0	2.692515
BTC	P35070	False	BTC_HUMAN		CPI-SS0F0D7F25C	0.0	0.0	0.0	0.0233076328	0.0	0.0	0.0	0.0
NRG3	P56975	False	NRG3_HUMAN		CPI-SS0D5E30C6C	1.4225489543	1.137432	1.256247205	1.5372227468	1.4926430058	36.64104	0.8039877778	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BD5C2A23	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.3431964391	0.1815783315	0.1621227155	0.1771553247	0.3810750925	0.0	0.4645113333	2.2893766667
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS01E3453DB	0.0633725635	0.0	0.0991191088	0.0587116299	0.0	0.0	0.2056851111	0.0
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.0936354061	0.2929876077	0.0239228159	0.0644197078	0.4246606012	0.0	0.0	0.0
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.3760169295	0.121061878	0.7476428262	0.2261518333	0.2091027744	0.0	0.0	0.0
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.0	0.0	0.0	0.0	0.0483711031	0.0	0.0	1.6041065127
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	0.037469198	0.2659907735	0.0317940753	0.212060513	0.153141815	0.0	0.4106101667	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.0414450852	0.0	0.0718917598	0.1011806084	0.0	0.0	0.0	0.0
EPO	P01588	False	EPO_HUMAN		CPI-SS04124F4E1	1.2438445864	0.8035235186	1.145611537	0.8823102094	1.4253487018	1.5299877601	2.0795637377	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0B9E8C0DE	0.3686521265	0.0	0.1422323532	0.0189315058	0.0	0.0	0.0	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.0414450852	0.0	0.0718917598	0.1011806084	0.0	0.0	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.3686521265	0.0	0.1422323532	0.0189315058	0.0	0.0	0.0	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.0558009619	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0470AF83E	3.9238473173	0.0	3.644888954	5.6269005325	0.0432984798	0.0	3.0927213333	1.6886183333
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	1.3006717208	0.6670066832	1.8639019642	0.5462844556	1.041500226	2.44140625	0.0	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS08718E4FB	0.0414450852	0.0	0.0718917598	0.1011806084	0.0	0.0	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0DA366C78	0.3686521265	0.0	0.1422323532	0.0189315058	0.0	0.0	0.0	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0A5B945E3	0.0558009619	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0D41C7AF5	3.9238473173	0.0	3.644888954	5.6269005325	0.0432984798	0.0	3.0927213333	1.6886183333
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS07CA5A6F1	1.3006717208	0.6670066832	1.8639019642	0.5462844556	1.041500226	2.44140625	0.0	0.0
EPO	P01588	False	EPO_HUMAN		CPI-SS087A17AD6	1.2438445864	0.8035235186	1.145611537	0.8823102094	1.4253487018	1.5299877601	2.0795637377	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0586F2596	0.3686521265	0.0	0.1422323532	0.0189315058	0.0	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS03A2EFDD5	0.0	0.0	0.0604638789	0.0287705206	0.0413472591	0.0	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS02AFCED82	0.0	0.0	0.0	0.0	0.0748749588	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0BEAB521F	0.1886528071	0.0	0.21954959	0.0861374805	0.173360289	1.95618125	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.1768494036	0.0	0.0316019665	0.0981814026	0.0797289017	0.0	0.0	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0BFD8E056	0.1768494036	0.0	0.0316019665	0.0981814026	0.0797289017	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS01A8F745A	0.0	0.0	0.0604638789	0.0287705206	0.0413472591	0.0	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS07BECB892	0.0	0.0	0.0	0.0	0.0748749588	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0AB0604B5	0.1886528071	0.0	0.21954959	0.0861374805	0.173360289	1.95618125	0.0	0.0
NGF	P01138	False	NGF_HUMAN		CPI-SS0EDD4928A	0.0409542501	0.0	0.0948008446	0.0	0.0	0.0	0.0	0.0
TTR	P02766	False	TTHY_HUMAN		CPI-SS08B85996F	6.5174104289	3.7557643867	0.183	2.8820451494	4.2758330116	6.02639	3.0540691667	23.1357816667
TTR	P02766	False	TTHY_HUMAN		CPI-SS00D3CD86E	6.5174104289	3.7557643867	0.183	2.8820451494	4.2758330116	6.02639	3.0540691667	23.1357816667
GPR37	O15354	False	GPR37_HUMAN		CPI-SS0AB647854	1.3971610808	0.1790221219	1.3135859953	0.775575036	0.1317461815	0.0	1.5168669886	0.0
GPR37L1	O60883	False	ETBR2_HUMAN		CPI-SS082900482	0.14032976	0.0209275071	0.2678047779	0.1849846601	0.1541822124	0.0	0.0	2.1422450728
GRIN2D	O15399	False	NMDE4_HUMAN		CPI-SS0A915097A	0.0357474873	0.0	0.0437667364	0.0372334091	0.0417655145	0.0	0.4353883889	1.6041065
GRIN2A	Q12879	False	NMDE1_HUMAN		CPI-SS070B0E458	0.9777952589	1.2910784475	0.8897036862	0.6520018831	0.7936793353	2.49004	0.7791527222	0.0
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0D529E576	1.3502204697	1.8695069141	1.3092857438	1.3405000852	1.8770151196	19.0123909303	0.0	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS068C129D6	0.8901438427	0.2636355373	0.8488450738	1.6200206742	0.974554413	0.0	1.6253954066	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.8901438427	0.2636355373	0.8488450738	1.6200206742	0.974554413	0.0	1.6253954066	0.0
PTGER3	P43115	False	PE2R3_HUMAN		CPI-SS043E0F61D	0.0224807003	0.0	0.0	0.0698978094	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	0.2157675838	0.1214493536	0.0697221423	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.2157675838	0.1214493536	0.0697221423	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C694CB44	0.2157675838	0.1214493536	0.0697221423	0.0	0.0	0.0	0.0	0.0
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.1142162437	0.0	0.0462331381	0.0595188506	0.1192500809	0.0	0.0	0.0
FZD7	O75084	False	FZD7_HUMAN		CPI-SS070C51D94	0.0567122615	0.0	0.0498700884	0.0803263895	0.0844991531	0.0	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A4EE6FE1	0.0250302868	0.9335551934	0.070677364	0.0	1.343928896	0.0	0.6909894444	1.6041065
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0FC0CA5ED	0.0	0.0	0.0	0.0	0.0657604624	0.0	0.0	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0DCA749B0	0.0	0.0	0.0	0.0	0.0657604624	0.0	0.0	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0A874F65F	0.4735733083	0.0449907319	0.5627652159	0.4408877799	0.1440420745	2.2482014388	0.3074463506	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.5552404982	0.8185778032	0.5250997008	0.385593752	1.3001635354	6.7446043165	0.0	6.3427756139
NTF3	P20783	False	NTF3_HUMAN		CPI-SS05162C56B	0.0858843586	0.0	0.1951421131	0.0	0.0840166689	0.0	0.3074463506	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.897248671	1.300059929	1.0675007798	1.4622110719	1.6229657489	0.0	0.838726527	2.2893772894
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.2393604188	0.3627095801	0.2607205481	0.0982555455	0.853267896	2.44140625	0.0	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS03E273233	0.0	0.0	0.0	0.0	0.1316707514	0.0	0.0	0.0
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.520435276	0.0597928775	0.6159876025	0.4287342733	0.1403032522	0.0	0.0	1.5304560759
PENK	P01210	False	PENK_HUMAN		CPI-SS06AC5AF53	0.0200163333	0.0	0.0735818138	0.0	0.0659856943	0.0	0.0	0.0
CGA	P01215	False	GLHA_HUMAN		CPI-SS033180726	0.0	0.0	0.04465422	0.0	0.0	0.0	0.0	0.0
CGA	P01215	False	GLHA_HUMAN		CPI-SS0577408A3	0.0	0.0	0.04465422	0.0	0.0	0.0	0.0	0.0
TSHB	P01222	False	TSHB_HUMAN		CPI-SS0C7833961	0.1688955425	0.0	0.0847260439	0.0	0.0	0.0	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-SS0C6448B94	0.0	0.152154568	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.0553445228	0.0420781547	0.0629187866	0.0328951688	0.0	0.0	0.0	0.0
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.080892198	1.7834862541	0.2569581757	0.2704587273	2.6899831734	2.49004	1.6892011111	2.2893766667
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.080892198	1.7834862541	0.2569581757	0.2704587273	2.6899831734	2.49004	1.6892011111	2.2893766667
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.0591856193	7.9216161326	0.1207121381	0.1125390909	4.7031517457	6.30357625	3.6723102222	6.977005
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.0591856193	7.9216161326	0.1207121381	0.1125390909	4.7031517457	6.30357625	3.6723102222	6.977005
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	0.0369981205	3.4114158259	0.0	0.0	5.8566172954	3.0599755202	1.1897628898	3.2927252226
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.0369981205	3.4114158259	0.0	0.0	5.8566172954	3.0599755202	1.1897628898	3.2927252226
ALOX5	P09917	False	LOX5_HUMAN		CPI-SS080611C5B	0.034673102	0.3774295228	0.0	0.0435513514	0.4489553934	0.0	0.0	1.5304560759
CD28	P10747	False	CD28_HUMAN		CPI-SS07327E587	0.0	0.0	0.0	0.0	0.1316707704	0.0	0.0	0.0
CD28	P10747	False	CD28_HUMAN		CPI-SS077D7365D	0.0	0.0	0.0	0.0	0.1316707704	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.0172423306	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.0	0.0621469061	0.0	0.0	0.0219701503	0.0	0.0	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.0	0.0	0.0	0.045000045	0.0	0.0	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.1380637657	0.0	0.0	0.1288802199	0.1597163107	0.0	0.0	0.0
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.0478253807	0.3032198287	0.0	0.0	0.0	0.0	0.0	0.0
TRH	P20396	False	TRH_HUMAN		CPI-SS00F69C501	0.0517123214	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.0472627402	0.5464154641	0.0	0.0	0.4311228558	0.0	0.2808673183	2.1422450728
FPR3	P25089	False	FPR3_HUMAN		CPI-SS0D2539AEB	0.0196597284	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.0139761623	0.2510363259	0.0	0.0	1.4736845469	0.0	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.0	1.1465298232	0.0	0.0	0.7117263237	0.0	0.2901073333	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.0139761623	0.2510363259	0.0	0.0	1.4736845469	0.0	0.0	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.5641602019	0.0582177226	0.8291553682	0.6888656799	0.3570236803	0.0	1.2098094595	1.5304560759
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.1777337645	22.3706932652	0.0	0.0468506962	18.6078648527	1.5299877601	7.7698442525	13.7962312107
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.0	0.0758909392	0.0	0.0	0.0	0.0	0.0	0.0
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS083319328	0.027647833	0.0	0.0645694509	0.0	0.0	0.0	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS0E5593D5C	0.0610811535	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RYK	P34925	False	RYK_HUMAN		CPI-SS0A91954A0	0.448266901	0.5438307017	0.5999613556	0.5212869351	0.5454110405	0.0	0.0	0.0
THPO	P40225	False	TPO_HUMAN		CPI-SS0DC2DD9D7	0.0	0.0	0.1314733891	0.0	0.0	0.0	0.0	0.0
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS07D56EB05	0.0	1.4171818656	0.0	0.0	1.491467902	0.0	0.3901373283	0.0
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.0	0.0	0.0	0.0	0.0486151961	0.0	0.0	0.0
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS032E9A219	0.1097997005	8.2993215525	0.2231755188	0.1648663377	6.0339713295	2.49004	3.2737922778	0.0
QRFP	P83859	False	OX26_HUMAN		CPI-SS0BC884A75	0.0142989919	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS0B6F0C894	0.0	0.0	0.0628243515	0.0	0.0	0.0	0.0	0.0
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0B337B316	0.0466557181	0.0942809194	0.0462331538	0.108206744	0.0	0.0	0.0	0.0
TEK	Q02763	False	TIE2_HUMAN		CPI-SS00BBA318F	0.0466557181	0.0942809194	0.0462331538	0.108206744	0.0	0.0	0.0	0.0
SEMA5A	Q13591	False	SEM5A_HUMAN		CPI-SS0D00AAD2F	0.1934378604	0.316841674	0.4395346109	0.6245882987	0.4118353584	0.0	0.0	0.0
