"","gene","-log10(p-value)","logFC_DAM","logFC_DroNc","FDR_DroNc"
"386","Cdk8",NA,NA,0.319235462253141,2.01733652365856e-09
"387","Ddi2",NA,NA,0.323086488791568,2.07836697006871e-09
"388","Ell2",NA,NA,0.293276025418171,2.30039198962244e-09
"389","Tom1",NA,NA,0.323175756550102,2.52893771467378e-09
"390","Atg7",NA,NA,0.321529395381349,2.8488689950652e-09
"391","Pgm1",NA,NA,0.281454248287203,3.18451454479596e-09
"392","Epm2a",NA,NA,0.326604305821812,3.7370336770105e-09
"393","Atp6v1a",NA,NA,0.3241973917101,4.05764323294037e-09
"394","Sat1",NA,NA,0.301591909942727,4.20524142868589e-09
"395","Mapkapk3",NA,NA,0.283130743316707,5.55122037681913e-09
"396","Pfkfb3",NA,NA,0.32250268203583,5.74098296568036e-09
"397","Litaf",NA,NA,0.326628780920393,6.09558854003281e-09
"398","Chd7",NA,NA,0.269061715183777,8.72402247215887e-09
"399","C9orf72",NA,NA,0.311073022446523,8.88091213488955e-09
"400","Robo2",NA,NA,0.269050354353367,9.43218610516422e-09
"401","Itpkb",NA,NA,0.316923386270822,1.05852458395414e-08
"402","Wls",NA,NA,0.306905369032194,1.14020174746012e-08
"403","Il6st",NA,NA,0.314350469939435,1.21740884499371e-08
"404","2900089D17Rik",NA,NA,0.296259799581891,1.39585643345371e-08
"405","Lpp",NA,NA,0.306817178520754,1.93564069743697e-08
"406","Ank2",NA,NA,0.251693742259861,1.94582787843182e-08
"407","Lipa",NA,NA,0.267417776777332,2.01289126270842e-08
"408","Eea1",NA,NA,0.315030791806121,2.1163942024977e-08
"409","Ptprg",NA,NA,0.265199630988065,2.16483161811087e-08
"410","Nagk",NA,NA,0.309172637583317,2.2385145056846e-08
"411","Arsb",NA,NA,0.29082071485559,2.8653193712035e-08
"412","Smyd3",NA,NA,0.256009483394777,2.88889168057302e-08
"413","Gm50100",NA,NA,0.276886384783709,2.90501444085172e-08
"414","Hectd2",NA,NA,0.264035922944307,3.42855871603477e-08
"415","Aff4",NA,NA,0.299432083043314,3.8857319309815e-08
"416","Gm4951",NA,NA,0.293619363629813,3.8857319309815e-08
"417","Fgd4",NA,NA,0.31010005411244,4.12885441885818e-08
"418","Rap2b",NA,NA,0.277426981882234,4.75708456551342e-08
"419","Agtpbp1",NA,NA,0.29855741614302,4.95737419000751e-08
"420","Zcwpw2",NA,NA,0.285580306247347,5.5867532179205e-08
"421","Phc2",NA,NA,0.273652550812975,6.64663601289921e-08
"422","Rtcb",NA,NA,0.27924889395866,7.34045130896667e-08
"423","Amz1",NA,NA,0.281213316895319,7.59723429730935e-08
"424","Pcyt2",NA,NA,0.290260702420727,8.92233303062769e-08
"425","Rap2a",NA,NA,0.295390658270222,9.84912581482263e-08
"426","Stat2",NA,NA,0.276772049393236,1.04586032437389e-07
"427","Gm16599",NA,NA,0.281339509440901,1.05943169279271e-07
"428","Phlpp1",NA,NA,0.299248484269791,1.111840582705e-07
"429","Wipf1",NA,NA,0.264610659598099,1.16909636570016e-07
"430","Renbp",NA,NA,0.284329924637263,1.26558064091938e-07
"431","Dtnb",NA,NA,0.280580219379335,1.36929218159919e-07
"432","Mllt3",NA,NA,0.290813350597107,1.46411971445681e-07
"433","Rab11fip5",NA,NA,0.286575320273249,1.69504361667071e-07
"434","Ube2w",NA,NA,0.294699937361054,1.70845183689981e-07
"435","Zfp395",NA,NA,0.258346362227521,1.75585468807631e-07
"436","Parp14",NA,NA,0.29560343952751,1.80960734001528e-07
"437","Ppp1r13b",NA,NA,0.286293875680622,1.81403141667407e-07
"438","Ddhd1",NA,NA,0.275740137416045,1.93978470206298e-07
"439","Hpf1",NA,NA,0.289181144833811,2.2877759144912e-07
"440","Galc",NA,NA,0.260573561377301,2.31037456307143e-07
"441","Gm7480",NA,NA,0.272227379620539,2.38167637756502e-07
"442","Rbms1",NA,NA,0.286598217834985,2.80652295396578e-07
"443","Fmnl2",NA,NA,0.282979689565371,2.94571745462382e-07
"444","4930517O19Rik",NA,NA,0.277820341111394,3.00798304447862e-07
"445","Ralgapa1",NA,NA,0.280115514564976,3.10632071887069e-07
"446","A330023F24Rik",NA,NA,0.282829991927771,4.05158281216041e-07
"447","Mycbp",NA,NA,0.281942822487013,4.24702258510695e-07
"448","Naa20",NA,NA,0.285003732880828,5.02630206590842e-07
"449","Rin2",NA,NA,0.269500899329352,5.38504885957498e-07
"450","Luzp1",NA,NA,0.284154807732281,5.49569765791677e-07
"451","Gls",NA,NA,0.26586812734502,9.73970120510052e-07
"452","Sntb2",NA,NA,0.258898301444653,9.97687042615765e-07
"453","Rab40c",NA,NA,0.280627400035327,1.13841789084726e-06
"454","Cyth1",NA,NA,0.28110214982899,1.17832779302961e-06
"455","Gsap",NA,NA,0.258151190421533,1.26166779450212e-06
"456","Ncoa1",NA,NA,0.267092482053998,1.48334396208938e-06
"457","Usp40",NA,NA,0.277790091605881,1.51718684926188e-06
"458","D7Ertd443e",NA,NA,0.273680136181923,1.55143816453972e-06
"459","Pdk1",NA,NA,0.271909939179034,1.74673412198164e-06
"460","Rragc",NA,NA,0.256380816518601,1.85831399710851e-06
"461","Ccny",NA,NA,0.269795435067771,1.9942058854778e-06
"462","Sergef",NA,NA,0.264123630508878,2.16060728674937e-06
"463","Gnl3",NA,NA,0.257458900481216,2.2436281622151e-06
"464","Crtc3",NA,NA,0.269654289088841,2.34463962151313e-06
"465","Runx2",NA,NA,0.250133109515467,2.43866427404137e-06
"466","Ehd4",NA,NA,0.27385645165797,2.51590092058414e-06
"467","Fbxw4",NA,NA,0.256152180663981,3.07020886046773e-06
"468","Gpcpd1",NA,NA,0.268035544743037,3.09806771695953e-06
"469","Slc16a10",NA,NA,0.269948979558128,3.37496658196703e-06
"470","Gm26917",NA,NA,0.268702445641747,3.91929863741749e-06
"471","Klhl7",NA,NA,0.266932592125699,4.63779550634762e-06
"472","Dgkh",NA,NA,0.254385428273602,5.22150926031068e-06
"473","Lpcat1",NA,NA,0.259186567528272,5.98271813647244e-06
"474","Slc38a1",NA,NA,0.264385960459528,6.38213104727411e-06
"475","Rufy3",NA,NA,0.261008529913182,6.4358875700756e-06
"476","Tbc1d8",NA,NA,0.261402432665626,6.76382009762696e-06
"477","Manba",NA,NA,0.261844362179503,6.86434958354286e-06
"478","Arfgef2",NA,NA,0.256987993638199,7.9253174727617e-06
"479","Ccdc88a",NA,NA,0.261458808510774,7.93916449327922e-06
"480","Kif13b",NA,NA,0.255622006754566,8.17506946976722e-06
"481","Slc44a1",NA,NA,0.254145045066816,8.75309172096682e-06
"482","Ctnna1",NA,NA,0.255496839970511,9.8138400364721e-06
"483","Cdk17",NA,NA,0.253618174781753,1.00205568675228e-05
"484","Npepps",NA,NA,0.252400710424532,1.03770230080769e-05
"485","Man2a1",NA,NA,0.254650746499729,1.20691848792932e-05
"486","Padi2",NA,NA,0.255790704138033,1.62743542245559e-05
"487","Stau2",NA,NA,0.252871179012126,1.83415058205883e-05
"488","Rasa3",NA,NA,0.250914848798155,2.34324763319884e-05
